event_name,event_location,event_content,participant,event_date,event_time
院區開放,無,其他 Others,無,2017/11/6,15:05
第23屆第3次評議會,無,一般會議 Meetings,無,2017/11/6,15:04
國內院士第57次季會,無,一般會議 Meetings,Dimas,2017/11/6,15:04
107年第4次院務會議,無,一般會議 Meetings,無,2017/11/6,15:02
107年學術暨行政主管前瞻規劃會議,無,一般會議 Meetings,無,2017/11/6,15:02
107年第3次院務會議,無,一般會議 Meetings,浩呆學程式,2017/11/6,15:00
第33次院士會議,無,一般會議 Meetings,無,2017/11/6,15:00
國內院士第56次季會,無,一般會議 Meetings,無,2017/11/6,14:59
第23屆第2次評議會,無,一般會議 Meetings,嵛燼,2017/11/6,14:58
107年第2次院務會議,無,一般會議 Meetings,無,2017/11/6,14:57
院士暨評議員春酒,無,其他 Others,Sophia,2017/11/6,14:56
國內院士第55次季會,無,一般會議 Meetings,Andy,2017/11/6,14:51
107年第1次院務會議,無,一般會議 Meetings,無,2017/11/6,14:51
第33次院士會議會前討論會,無,一般會議 Meetings,現在呢,2017/11/6,14:49
Lunch Talk,無,Recent Results from the ASIAA NanoSIMS,Andy,2018/1/8,12:00
International Conference of Applied Sciences 2018,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Workshop,無,2018/1/9,09:00
Special Seminar,無,"Fundamental Physics from the First Detections of Cosmological Neutrinos, Axions and Gravitational Waves",alon,2018/1/9,14:00
"Cation-pi interaction in chemistry, biology and material science",化學所A108會議室; ,無,無,2018/1/10,10:30
Tech. Lunch Talk,無,Laser Tracker Ion,JonnyLee,2018/1/10,12:00
Seminar,無,Consensus and issues on dust formation in supernovae,Hsin Yen Hsieh,2018/1/10,14:00
Special Seminar,無,Modeling Cosmic Extremes: Hypermagnetized White Dwarfs and Accretion Disks,無,2018/1/11,14:00
Catalytic depolymerization of lignin (CDL) first to make fuels and chemicals,化學所A108會議室; ,無,NeetAllen,2018/1/11,15:30
Graphene and silicon nanophotonics,原分所浦大邦講堂 (台大校園內),IAMS Seminar,Tinababy,2018/1/12,10:00
Intense Femtosecond Laser Interaction with Aqueous Solutions: X-ray/Ultrasound Emission and toward the Other Side,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/1/12,10:00
Special Seminar,無,Stellar population and star formation histories of star-forming regions,無,2018/1/12,14:00
Lunch Talk,無,New Taiwan-Russia Collaboration on Cosmic Dust,無,2018/1/15,12:00
Bartlett Correction of Empirical Likelihood for Dependent Data,統計所二樓交誼廳,統計所學術演講,我愛Ai,2018/1/15,14:00
"Synthesis, Structure and Application of Non-Centro Chiral Molecules",化學所A108會議室; ,無,無,2018/1/16,15:30
2018 Taipei Conference on Geometric Invariance and Partial Differential Equations,天文數學館6樓演講廳,International Conference,陳宜軒,2018/1/17,08:00
A Personal View of East Asian Climate Variability and Change,無,A Personal View of East Asian Climate Variability and Change,無,2018/1/17,14:00
Seminar,無,New constraints on the black hole spin in radio-loud quasars,Kinoko,2018/1/17,14:00
Origins of (sub)millimeter disk polarization,無,Special Seminar,哈哈哈士奇,2018/1/18,14:00
Populating H2 and CO in galaxy simulation with dust evolution,無,Lunch Talk,鄭世奇,2018/1/22,12:00
Radical-based Approach for Synthesis of Complex Natural Products,化學所A108會議室; ,無,我愛Ai,2018/1/22,15:00
Chemical probe-based approach to study bioactivity of natural products,化學所A108會議室; ,無,無,2018/1/22,16:00
Dust Production from Evolved Stars in the Local Group,無,Seminar,盧仕其,2018/1/23,14:00
Tissue-level Phase Transitions Direct Self-organization of Skin Progenitor Cells: A New Platform for Analyzing the Interface between Physical Process and Gene Regulation,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/1/24,09:30
A circulation index linking two summertime submonthly wave patterns in the western North Pacific,無,A circulation index linking two summertime submonthly wave patterns in the western North Pacific  ,無,2018/1/24,14:00
A tale of two scaling relations,無,Lunch Talk,AI顧問Dr.Simon,2018/1/29,12:00
Two Approaches for Studying Meso- and Large-Scale Neural Network: Two-Photon Bessel Light-Sheet Microscopy and Microwire Bundles,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,神奇鹿,2018/1/31,10:30
Functional nanoparticle development for theranostics and drug delivery,應用科學研究中心 4F 405B 會議室 (跨領域科技研究大樓),RCAS Seminar,Lucifer,2018/1/31,14:00
The effect of non-ideal magnetohydrodynamics on star formation,無,Seminar,無,2018/1/31,14:00
Can the legalization of marijuana affect outdoor air quality?,無, Can the legalization of marijuana affect outdoor air quality?  ,鄭孟勤,2018/2/1,10:30
High-mass star formation: new observational insights,無,Special Seminar,無,2018/2/1,14:00
Engaging Alkynes under Metal- and Non-Metal Catalysis,化學所A108會議室; ,無,Lucian,2018/2/1,15:00
"How do we Create and Process Materials for Flexible, Transparent Electronic Circuitry?",化學所A108會議室; ,無,無,2018/2/1,16:30
Shaping photoluminescence with plasmonic nanostructures,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,Brendan Wang,2018/2/5,10:30
ngVLA,無,Lunch Talk,Shao,2018/2/5,12:00
Magnetic Fields and Star Formation: Observations and ImplicationsFields and Star Formation: Observations and Implications,無,Special Seminar ,Lucifer,2018/2/5,14:00
Growth and Characterization of Epitaxial NbN Superconducting Films on SiC Substrate,無,Tech. Lunch Talk,無,2018/2/7,12:00
Methods for evaluating the time-varying prognostic performance of survival models,統計所二樓交誼廳,統計所學術演講,jerry2,2018/2/7,14:00
Violation of Ohm’s law as a hallmark of Weyl metals,物理所五樓第一會議室(大猷館) ,IOP Seminar,無,2018/2/8,10:30
Airborne Far-Infrared Astronomy with SOFIA,無,Lunch Talk,湯小雨,2018/2/12,12:00
Planet Formation in Star-Forming Regions: from the Solar System to Other Worlds,無,Special Seminar,Kimmy,2018/2/12,14:00
Simulating structure formation in different environments and the application,無,Special Seminar,Fightinggrape,2018/2/13,14:00
"Discovery of five new, extreme double neutron star systems",無,Colloquium,無,2018/2/14,14:00
2018 Annual Meeting of Taiwan Plasmonics Forum,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Workshop,C#SASaoriさおり,2018/2/21,09:30
2018 CNU PHYS-RCAS Workshop,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Workshop,AI顧問Dr.Simon,2018/2/22,09:30
Advanced laser spectroscopy in the molecular fingerprint region,原分所浦大邦講堂 (台大校園內),IAMS Seminar,無,2018/2/23,10:00
Observational study of evolution from formation of protostellar disks to formation of planets,無,Special Seminar,思辰葉,2018/2/26,11:00
Understanding the Evolution and Environments of Supernova Remnants Through the Lx-Size Diagram,無,Lunch Talk,assf,2018/2/26,12:00
Directed Self-Assembly and Light-Driven Processes in Bioinspired Molecular Materials,原分所浦大邦講堂 (台大校園內),IAMS Seminar,無,2018/2/27,10:00
From filaments to circumstellar disks: on the star and planet formation at parsec and 100s AU scales,無,Special Seminar,beradzeroking,2018/3/1,11:00
Astrophysical neutrinos and new physics,無,Seminar,無,2018/3/1,14:00
The First Billion Years of the Universe - Rising Galaxies,物理所7樓研討室,物理所專題演講活動,Maji,2018/3/2,11:00
Triple-ridge structure of relativistic jets driven by black holes,無,Special Seminar,無,2018/3/2,14:00
Simulations of galaxy formation --The roles of feedback,無,Special Seminar,無,2018/3/5,11:00
Dependence of Global and Spatially-resolved SFR-M* Relations on Galaxy Properties,無,Lunch Talk,無,2018/3/5,12:00
On Estimation of General Index Model for Survival Data,統計所二樓交誼廳,統計所學術演講,無,2018/3/5,14:00
Studying the Dark Universe with Gravitational Lenses,無,Special Seminar,無,2018/3/7,11:00
The Progress of 1.5 THz HEB Mixer Based Receiver Cartridge Development,無,Tech. Lunch Talk,Iann,2018/3/7,12:00
"Breaking the boundary between the ""dynamics"" and ""physics"" with Sub-Grid Orography: An introduction to the ""Super Dynamical Core"" (超級動力核心)",無,"Breaking the boundary between the ""dynamics"" and ""physics"" with Sub-Grid Orography: An introduction to the ""Super Dynamical Core"" (超級動力核心)",無,2018/3/7,14:00
Cosmology with Hyper-Suprime Cam cosmic shear analysis,無,Seminar,無,2018/3/7,14:00
Climatological seasonal and sub-seasonal changes in the Philippines,無,Climatological seasonal and sub-seasonal changes in the Philippines,金宇彬,2018/3/8,14:30
Multifunctional Textiles for Self-Powered Sensing and Antibacterial Applications,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,tttg,2018/3/8,15:30
Integrative metallomic approach to uncover metallo-proteomes: Revealing the role of metals in medicine,化學所A108會議室; ,無,無,2018/3/8,15:30
Launch Workshop for ProACT3 and EMeRGe-Asia,中央研究院人文社會科學館 第二會議室(上午)及1101會議室(下午),Launch Workshop for ProACT3and EMeRGe-Asia,無,2018/3/9,10:00
Supramolecular Photosystems with Precise Spatial Organization of Dyes,化學所周大紓講堂; ,周大紓講堂紀念研討會,無,2018/3/9,14:00
Sustainable Energy Pioneer Leadership Camp,人文社會科學館第一會議室,Sustainable Energy Pioneer Leadership Camp,Eddie,2018/3/12,08:00
Information contents and computing on PITCHf/x database,統計所二樓交誼廳,統計所學術演講,林玉琦,2018/3/12,10:30
Galactic Archaeology: Simulations and Surveys,無,Special Seminar,魆影吳,2018/3/12,11:00
Mass Discrepancy-Acceleration Relation in Dark Matter Problem,無,Lunch Talk,無,2018/3/12,12:00
"IceCube-Gen2, as an upgrade of IceCube for the high energy neutrino physics",物理所7樓研討室,物理所專題演講活動,離散傅立葉,2018/3/12,14:00
Metamaterial absorbers and their applications,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,Jo San,2018/3/13,10:30
The Use of Computation and Experiment with In-Operando Characterization to Realize New Functional Energy Materials,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/3/13,11:00
Metamaterial Perfect Absorber Solar Cell,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/3/13,11:00
Nanoscale manipulation of membrane curvature in live cells,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/3/13,14:00
Fast radio bursts and the young neutron star model,無,Seminar,無,2018/3/13,14:00
Intrinsically Disordered Regions of Actin Binding Protein Regulate Dynamic Actin Assembly,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/3/13,15:00
Implementation of an optimality-based marine ecosystem model in the UVic Earth System Climate Model,無,Implementation of an optimality-based marine ecosystem model in the UVic Earth System Climate Model,隱形小自由,2018/3/14,14:00
Electroweak factorization,物理所7樓研討室,物理所專題演講活動,無,2018/3/14,14:00
Wave Dark Matter Predictions from GPU-accelerated Adaptive Mesh Refinement Simulations,無,Special Seminar,無,2018/3/15,11:00
Understanding Vibrational Motion in Molecules: To Agree or Not To Agree,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/3/15,15:30
Heterogeneous catalysis and reaction engineering in aromatics preparation: the studies of lignin derivatives hydrogenation and methanol aromatization,化學所A108會議室; ,無,無,2018/3/15,15:30
"Individual 2D Materials, 2D Material Hetero-structures and Beyond",原分所4樓張昭鼎紀念講堂 (臺大校園內),IAMS Seminar,Kono Suba,2018/3/16,11:00
Gluon quasi-parton distribution functions,物理所5F第一會議室,物理所專題演講活動,Alex-志,2018/3/16,11:00
Multi-wavelength polarization observation toward the filamentary cloud IC5146,無,Lunch Talk,無,2018/3/19,12:00
"Big Data, Big Promise, Big Challenge: Can Small Area Estimation Play a Role in the Big Data Centric World?",統計所二樓交誼廳,統計所學術演講,無,2018/3/19,14:00
A likelihood-based inference for a family of non-regular distributions,統計所二樓交誼廳,統計所學術演講,Jimmy Good,2018/3/19,15:30
Plasmonics for nanoimaging through enhanced Raman spectroscopies,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,For Lee,2018/3/20,11:00
Phase separation in T cell Signaling,物理所3F視訊會議室(圖書館),物理所專題演講活動,jun wang,2018/3/21,10:30
Probing and Controlling Quantum Materials Using Elastic Strain Fields,物理所1樓P101會議室,物理所專題演講活動,無,2018/3/21,10:30
Membrane Process on OMTs and Micro-lamps,無,Tech. Lunch Talk,Yeyeye,2018/3/21,12:00
X-ray emission of shock breakout in a wind,無,Seminar,C#SASaoriさおり,2018/3/21,14:00
Acceleration Relation in Dark Matter Problem,物理所7樓研討室,物理所專題演講活動,無,2018/3/21,14:00
The 1st Taiwan-Thailand-Vietnam Workshop on Theoretical and Computational Chemistry,原分所浦大邦講堂 (臺大校園內),The 1st Taiwan-Thailand-Vietnam Workshop on Theoretical and Computational Chemistry  ,Lucifer,2018/3/22,09:00
Constraining Dark Matter-Neutrino Interactions,物理所7樓研討室,物理所專題演講活動,airme,2018/3/23,11:00
Precision metrology using weak measurement,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/3/26,10:00
How to write a good ALMA proposal?,無,Lunch Talk,無,2018/3/26,12:00
統計所學術演講,統計所二樓交誼廳,無,emily,2018/3/26,14:00
Topological transformations of Hopf solitons in chiral ferromagnets and liquid crystals,物理所5F第一會議室,物理所專題演講活動,沖田瓦,2018/3/27,11:00
Photo-controlable electrophoresis with photoconductive substrate,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,airme,2018/3/28,14:00
Determining the physical properties of the massive YSO AFGL 2591,無,Seminar,無,2018/3/28,14:00
Probing The Supermassive Black Hole Formation At High Redshifts: gravitational radiation from the collapse of supermassive stars,物理所7樓研討室,物理所專題演講活動,無,2018/3/28,14:00
Plasmonics -Fabrication techniques for matallic nanostructures,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,新手上路,2018/3/28,14:30
SKA Developments in South Africa,無,Special Seminar,無,2018/3/29,13:00
Office of Naval Research Global - Connecting US Navy to Global S&T,物理所5F第一會議室,物理所專題演講活動,粗獷暖男,2018/3/29,15:00
Endoscopic optical coherence tomography and angiography,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/3/29,15:30
Creation of Multifunctional Catalysts Using Hydrogen-Bond Donors and Lewis Acids,化學所A108會議室; ,無,Mosquito,2018/3/29,15:30
Workshop/School on Recent Development in Modern Gravitation Wave and Astro-Physics,物理所1樓演講廳,物理所學術研討會,某大大,2018/3/30,08:30
Electric-field driven assembly of colloids at a surface: the emergence of complex structure and behavior from simple constituents,物理所5F第一會議室,物理所專題演講活動,無,2018/3/30,10:30
Galactic Archaeology with Planetary Nebulae,無,Lunch Talk,Dore,2018/4/2,12:00
Robust Causal Inference from Integrated Genomics Data,統計所二樓交誼廳,統計所學術演講,無,2018/4/2,14:00
“Public Health and the Environment in a Sustainable Society”Special Forum,無,“Public Health and the Environment in a Sustainable Society”Special Forum,我愛163,2018/4/2,14:30
Aerosol synoptic variations over eastern China: Implications to aerosol-cloud interactions,無,Aerosol synoptic variations over eastern China: Implications to aerosol-cloud interactions ,﻿張伯潤,2018/4/3,10:30
The Quenching of Star Formation in Galaxy Clusters since z~1,無,Lunch Talk,moupei,2018/4/9,12:00
"Developing a global prediction system for ""Weather, Climate, and Air-pollution""",無,"Developing a global prediction system for ""Weather, Climate, and Air-pollution""",無,2018/4/9,14:00
GWAS for Genetic Markers of Resistance in Mycobacterium Tuberculosis (TB),統計所二樓交誼廳,統計所學術演講,Amin,2018/4/9,14:00
In silico Studies of Protein-DNA Interaction & Aggregation of Disease-related Proteins,原分所浦大邦講堂 (台大校園內),IAMS Seminar,無,2018/4/11,10:00
AMO influence on the Pacific,無, AMO influence on the Pacific,yvonne,2018/4/11,14:00
Toward a Systemic in vitro Model: Microfluidic Cell Culture,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,Alex-志,2018/4/11,14:00
Formation of Regular Moons in Weakly Accreting Circumplanetary Disks,無,Colloquium,無,2018/4/11,14:00
GR as a System of Second Class Constraints & Intrinsic Time Quantum Gravity,物理所7樓研討室,物理所專題演講活動,無,2018/4/11,14:00
Neural Circuit Motifs in Fly Chromatic Visual system,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,冰塊(金屬?),2018/4/12,11:00
Magnetoconductance Oscillations in Graphene p-n Junctions,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,Eddie,2018/4/12,15:30
Computer-Aided Reaction Engineering: Tuning of Catalysts for Biofuel Conversions,化學所A108會議室; ,無,Bman,2018/4/12,15:30
Particle Dynamics on the Quantum Spacetime,物理所7樓研討室,物理所專題演講活動,無,2018/4/13,11:00
The EDGES 21-cm absorption signal,無,Lunch Talk,Maruko,2018/4/16,12:00
Discovery of Temporal Universe,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/4/16,14:00
Stellar Archaeology as a Time Machine to the First Stars,無,Special Seminar,古青箭,2018/4/17,14:00
Accelerating molecular probe syntheses on microfluidic chip,原分所浦大邦講堂 (台大校園內),IAMS Seminar,湯小雨,2018/4/18,09:30
GLT Report,無,Tech. Lunch Talk,無,2018/4/18,12:00
Island-scale Simulations over Mountainous Subtropical Islands,無,Island-scale Simulations over Mountainous Subtropical Islands,皮皮（Yu-Ren）,2018/4/18,14:00
The Formation of the First Quasars in the Universe,無,Colloquium,無,2018/4/18,14:00
Reionization of the Universe,物理所7樓研討室,物理所專題演講活動,無,2018/4/18,14:00
Academia Sinica(AS)-Slovakia Academy of Sciences(SAS) Workshop on Soft Matter,物理所6F P6G會議室,物理所研討會活動,無,2018/4/19,10:00
The First Supernovae in the Universe,無,Special Seminar,無,2018/4/19,11:00
Development of OMICs approach for the regulation of plant defense and secondary metabolite biosynthesis,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,大班畢業,2018/4/19,15:30
Computer-Aided Reaction Engineering: Tuning of Catalysts for Biofuel Conversions,原分所4樓張昭鼎紀念講堂 (臺大校園內),IAMS Seminar,無,2018/4/20,11:00
Research with Accelerator-based Neutrino Experiments-an Overview,物理所7樓研討室,物理所專題演講活動,金仔,2018/4/20,11:00
Diffuse reflectance spectroscopy and its applications to in-vivo skin diagnosis,應用科學研究中心 5F 505B 會議室 (跨領域科技研究大樓),RCAS Seminar,無,2018/4/20,14:00
Dynamics of Lasers: Physics and Applications,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,Lai Jim,2018/4/23,10:30
Intrinsic alignments of emission line galaxies at z~1.4 with Subaru FMOS/FastSound survey,無,Lunch Talk,Jayu,2018/4/23,12:00
Functional Time Series Analysis and Its Application to Limit Order Books,統計所二樓交誼廳,統計所學術演講,無,2018/4/23,14:00
A new North Pacific climate paradigm and its implication on the ENSO prediction,無,A new North Pacific climate paradigm and its implication on the ENSO prediction,無,2018/4/25,14:00
Letting the Data Speak for Themselves: What Observations Tell Us About Galaxy Formation,無,Colloquium,黑羽望月,2018/4/25,14:00
Renormalizable 3-3-1 model for the generation of the SM fermion mass and mixing pattern,物理所7樓研討室,物理所專題演講活動,Su To,2018/4/25,14:00
Integrated Microfluidic Chips for Clinical Bioassays,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/4/26,15:30
Reheating neutron stars with the annihilation of self-interacting dark matter,物理所7樓研討室,物理所專題演講活動,無,2018/4/27,11:00
Integrating multiple random sketches for sufficient dimension reduction in large-p-small-n problems,統計所二樓交誼廳,統計所學術演講,beradzeroking,2018/4/27,15:00
Self-consistent construction of virialized wave dark matter halos,無,Lunch Talk,無,2018/4/30,12:00
Machine Learning for Creative AI Applications in Music,統計所二樓交誼廳,統計所學術演講,麥特戴蒙,2018/4/30,14:00
Quantum Falaco soliton with a linear potential,物理所1樓P101會議室,物理所專題演講活動,Auto-reply,2018/5/2,10:30
camera construction and CMOS imager characterization for,無,Tech. Lunch Talk,無,2018/5/2,12:00
Large-scale control on propagation of the Madden-Julian oscillation,無,Large-scale control on propagation of the Madden-Julian oscillation,無,2018/5/2,14:00
"Icy compositions, explosions, and the Grand Smack",無,Colloquium,無,2018/5/2,14:00
Thermal spin injection in antiferromagnets,物理所4樓P4H會議室,物理所專題演講活動,無,2018/5/3,10:00
A Study of the Influence of Articles in the Large-Scale Citation Network,統計所二樓交誼廳,統計所學術演講,無,2018/5/3,15:00
Probing physical boundaries of dark matter halos from cosmic density and velocity fields,物理所7樓研討室,物理所專題演講活動,無,2018/5/4,11:00
Satellites of Satellites: two dwarf galaxies brought by the LMC,無,Lunch Talk,無,2018/5/7,12:00
New Type of Topological Crystalline Insulators: Material Search and Application,物理所5F第一會議室,物理所專題演講活動,Jason.張,2018/5/8,10:30
The 2nd Asian Workshop on Molecular Spectroscopy,國立中央大學物理系,The 2nd Asian Workshop on Molecular Spectroscopy,無,2018/5/9,09:00
Introduction to neutron scattering experiments with our new cold triple axis spectrometer SIKA,物理所1樓演講廳,物理所專題演講活動,無,2018/5/9,11:00
Using wet-bulb globe temperature to investigate the effects of thermal environment on heart rate variability in healthy cohorts,無,Using wet-bulb globe temperature to investigate the effects of thermal environment on heart rate variability in healthy cohorts,C#SASaoriさおり,2018/5/9,14:00
Exploring the observational implications of supernova-driven turbulence with radiative transfer,無,Colloquium,無,2018/5/9,14:00
Virus-inspired Hollow Nanoparticles for Vaccine Development and Biologics Delivery,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,Moxingames,2018/5/10,11:00
Advances in lithium batteries,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,Mosquito,2018/5/10,15:30
The golden era of neutron stars: from quarks in the interior to electromagnetic and gravitational radiation,物理所5F第一會議室,物理所通俗演講活動,無,2018/5/11,10:30
Commercialization of Biomedical technologies,化學所A108會議室; ,無,無,2018/5/11,15:30
Neutron stars: from hadrons to quarks,無,Colloquium,無,2018/5/12,14:00
"Past, present, and expectation of THz photonics",應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/5/14,11:00
The Physical Properties of an Exceptionally Blue QSO at z ∼ 6.6 and their Implication to the Early Growth of SMBH,無,Lunch Talk,無,2018/5/14,12:00
Recent advances in omics data integration for disease subtype clustering and biomarker detection,統計所二樓交誼廳,統計所學術演講,Qiu,2018/5/14,14:00
Strong orientation dependence of surface mass density profiles of dark haloes at large scales,無,Special Seminar,菜鳥研究生,2018/5/14,14:00
Superluminous supernovae,無,ASIAA/NTU Joint Colloquium,無,2018/5/15,14:00
Maximum likelihood estimation of Sublinear Preferential Attachment Models and its connection to Janson's urn models,統計所二樓交誼廳,統計所學術演講,無,2018/5/15,14:00
"From Stern-Gerlach experiment to spin orbit torque, the unending saga of spin",物理所1樓演講廳,物理所通俗演講活動,無,2018/5/15,14:00
Supernova Remnant in Molecular Clouds,無,Special Seminar,無,2018/5/16,11:00
Talk about YTLA observing,無,Tech. Lunch Talk,無,2018/5/16,12:00
Extreme Precipitation and Return Levels in Taiwan under a Changing Climate: Observations and Climate Model Simulations,無,Extreme Precipitation and Return Levels in Taiwan under a Changing Climate: Observations and Climate Model Simulations,James,2018/5/16,14:00
Understanding Dark Matter through Ultra-Faint dwarf galaxies,無,Colloquium,無,2018/5/16,14:00
Fractal Spacetimes in Stochastic Gravity? -- from the Anomalous Diffusion and Correlation Hierarchy Perspectives,物理所7樓研討室,物理所專題演講活動,Sophia,2018/5/17,11:00
"Surprises in Flatland: From Graphene to 2D Materials, from Topology to Superconductivity and beyond",原分所4樓張昭鼎紀念講堂 (臺大校園內),IAMS Seminar,陳律安,2018/5/17,14:00
Graphite dots: a high-efficiency and low-noise matrix for small molecular analysis and imaging with MALDI MS,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/5/17,15:30
Pot Economy and Time Economy in the Synthesis of Biologically Active Molecules.,化學所A108會議室; ,無,For Lee,2018/5/17,15:30
Accelerating Molecular probe syntheses on microfluidic chip.,化學所A108會議室; ,無,kaka,2018/5/21,10:30
Asymptotic and exact interval estimators of the common odds ratio under the sequential parallel comparison design,統計所二樓交誼廳,統計所學術演講,XiaoYu,2018/5/21,14:00
Ghost Data,統計所二樓交誼廳,統計所學術演講,無,2018/5/21,15:30
Restricted diffusion in soft matter and cells,物理所3F視訊會議室(圖書館),物理所專題演講活動,無,2018/5/22,14:00
Statistical data analysis under skew normal related families,統計所二樓交誼廳,統計所學術演講,Eeeva,2018/5/22,14:00
Electrochemical Imaging by Soft Probes,應用科學研究中心 5F 505B 會議室 (跨領域科技研究大樓),RCAS Seminar,無,2018/5/22,14:00
Modiﬁer-Assisted Differential Mobility–Tandem Mass Spectrometry Method for Detection and Quantification of Drugs of Abuse in Urine,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,葉德瑞,2018/5/23,11:00
Debris dust as a tracer of planetary system architectures,無,Colloquium,歌蝸牛,2018/5/23,14:00
"Simplest Little Higgs Revisited: Hidden Mass Relation, Unitarity and Naturalness",物理所7樓研討室,物理所專題演講活動,無,2018/5/23,14:00
Stranger Things in the World of Energy Surfaces and Dynamics for Organic Reactions,化學所A108會議室; ,無,無,2018/5/23,15:30
"3D and nano photonics for sensing, imaging and fabrication",應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/5/24,10:30
Therapeutic insight from zebrafish models of cardiovascular disease,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/5/24,15:30
The Addition of Dioxygen to Iron-Thiolate Complexes,化學所A108會議室; ,無,無,2018/5/24,15:30
Nuclei from scratch: Ab initio nuclear structure and emergent symmetries,物理所7樓研討室,物理所專題演講活動,無,2018/5/25,11:00
The string theory - condensed matter flirtation: an eyewitness account,物理所5F第一會議室,物理所專題演講活動,無,2018/5/28,11:00
Connecting Galactic and extragalactic star formation - the case of astrochemistry,無,Lunch Talk,cjmwwuh,2018/5/28,12:00
Evaluating impacts of recent Arctic sea-ice loss on the northern hemisphere winter climate change,無,Evaluating impacts of recent Arctic sea-ice loss on the northern hemisphere winter climate change,無,2018/5/29,10:00
Relating model errors to seasonal prediction skill,無,Relating model errors to seasonal prediction skill,JasonC,2018/5/29,14:00
Himawari-8 Observations of Clouds and Deep Convective Storm Tops,無,Himawari-8 Observations of Clouds and Deep Convective Storm Tops ,無,2018/5/30,14:00
Probing Light Sterile Neutrino in its exclusive semileptonic decays,物理所7樓研討室,物理所專題演講活動,思辰葉,2018/5/30,14:00
Optical trapping toward crystal chemistry,原分所浦大邦講堂 (臺大校園內),IAMS Seminar,JonnyLee,2018/5/31,15:30
An introduction to particle production in high energy collisions at RHIC and LHC,物理所7樓研討室,物理所專題演講活動,無,2018/6/1,11:00
2018 Spring Probability Workshop,天文數學館6樓演講廳,International Conference,無,2018/6/4,08:00
Dust SED Mapping of Cold Diffuse Clouds,無,Lunch Talk,無,2018/6/4,12:00
FeSe superconductor from bulk crystal to single unit-cell layer,物理所5F第一會議室,物理所專題演講活動,無,2018/6/4,14:00
Forecasting with Big Data at Google,統計所二樓交誼廳,統計所學術演講,Beatrice,2018/6/4,14:00
Visualization and identification of agonistic interaction through an exclusive transformation of sufficient component cause model,統計所二樓交誼廳,統計所學術演講,Jack,2018/6/4,15:30
The impact of environmental changes on growth and yield of rice in Taiwan (Tentative),無,The impact of environmental changes on growth and yield of rice in Taiwan (Tentative),無,2018/6/6,14:00
TBD,無,TBD,JonnyLee,2018/6/6,14:00
Review procedures in Nature Photonics,應用科學研究中心 1F B106 演講廳 (跨領域科技研究大樓),RCAS Seminar,無,2018/6/6,14:00
Filamentary Accretion Flows in the IRDC M17 SWex,無,Colloquium,無,2018/6/6,14:00
"Spatiotemporally manipulating cellular activities by chemicals, light, and ultrasound",原分所浦大邦講堂 (臺大校園內),IAMS Seminar,無,2018/6/7,15:30
Combining scanning tunneling microscopy and synchrotron x-rays at the XTIP beamline,物理所5F第一會議室,物理所專題演講活動,高皓愷,2018/6/8,10:30
